	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
179	bc2170_lorbin	bin_15	bacteria_odb10	11.3	8.1	3.2	0.8	87.9	124	62315	62315	0.000%	6	10.76	1.69	Neural Network (Specific Model)	11	0.873	62315	294.41846153846154	327244	0.72	325	None	328	320	6	kingdom	1.0	0.98	0.0	0.0	0.0	0.86	0.84	True	6	6	6	6	5	3	327244	327244	327244	327244	305054	226674	6	104244	327244	72.45	62315	33947	67175.8	2	5	0.0
180	bc2170_lorbin	bin_17	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	244485	244485	0.000%	5	14.09	0.0	Neural Network (Specific Model)	11	0.864	244485	317.64931506849314	802487	0.72	730	None	733	698	5	order	0.93	0.89	0.06	0.04	0.09	0.79	0.71	True	5	5	5	5	5	5	802487	802487	802487	802487	802487	802487	5	271297	802487	72.37	244485	79739	203576.5	2	4	0.0
181	bc2170_lorbin	bin_18	bacteria_odb10	12.1	11.3	0.8	2.4	85.5	124	96000	96000	0.000%	17	18.87	0.14	Neural Network (Specific Model)	11	0.866	96000	284.59302325581393	1013559	0.73	1032	None	1034	968	17	family	0.88	0.83	0.13	0.03	0.07	0.83	0.69	True	17	17	17	17	14	8	1013559	1013559	1013559	1013559	949342	749762	17	125557	1013559	72.6	96000	26039	82426.1	5	13	0.0
182	bc2170_lorbin	bin_2	bacteria_odb10	100.0	96.8	3.2	0.0	0.0	124	6974364	6974364	0.000%	1	100.0	0.24	Neural Network (Specific Model)	11	0.872	6974364	339.23278743315507	6974364	0.73	5984	None	6004	5966	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	6974364	6974364	6974364	6974364	6974364	6974364	1	6974364	6974364	73.36	6974364	6974364	6974364.0	1	1	0.0
183	bc2170_lorbin	bin_3	bacteria_odb10	99.2	96.8	2.4	0.8	0.0	124	5062286	5062286	0.000%	1	99.99	0.53	Neural Network (Specific Model)	11	0.833	5062286	275.9221721231131	5062286	0.38	5101	None	5055	4892	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	1	1	1	1	1	1	5062286	5062286	5062286	5062286	5062286	5062286	1	5062286	5062286	38.35	5062286	5062286	5062286.0	1	1	0.0
184	bc2170_lorbin	bin_4	bacteria_odb10	92.7	91.1	1.6	6.5	0.8	124	219614	219614	0.000%	52	87.88	5.67	Neural Network (Specific Model)	11	0.877	219614	334.96335988414194	7892588	0.58	6905	None	7084	6741	52	family	0.96	0.91	0.07	0.03	0.07	0.76	0.69	True	52	52	52	52	52	44	7892588	7892588	7892588	7892588	7892588	7565636	52	897436	7892588	57.91	219614	64405	307640.0	10	37	0.0
185	bc2170_lorbin	bin_6	bacteria_odb10	71.0	70.2	0.8	8.1	20.9	124	63891	63891	0.000%	90	67.1	3.92	Neural Network (Specific Model)	11	0.835	63891	270.64658713084293	4952375	0.46	5113	None	5073	4926	90	kingdom	1.0	0.97	0.0	0.0	0.0	0.94	0.91	True	90	90	90	90	80	37	4952375	4952375	4952375	4952375	4743137	3098598	90	235514	4952375	45.93	63891	32196	78804.5	27	71	0.0
186	bc2170_lorbin	bin_7	bacteria_odb10	97.6	0.0	97.6	2.4	0.0	124	4161369	4161369	0.000%	2	100.0	97.64	Neural Network (Specific Model)	11	0.899	4161369	341.84047389447585	8269331	0.65	7259	None	7263	7142	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	2	2	2	2	2	2	8269331	8269331	8269331	8269331	8269331	8269331	2	4161369	8269331	64.57	4161369	4107962	4134838.0	1	2	0.0
187	bc2170_lorbin	bin_8	bacteria_odb10	72.6	72.6	0.0	8.9	18.5	124	136472	136472	0.000%	37	76.14	1.36	Neural Network (Specific Model)	11	0.89	136472	313.12052667116814	3118608	0.65	2962	None	2959	2834	37	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.85	True	37	37	37	37	33	19	3118608	3118608	3118608	3118608	3036106	2492991	37	274960	3118608	64.61	136472	42098	138928.4	9	26	0.0
188	bc2170_lorbin	bin_9	bacteria_odb10	12.9	12.9	0.0	5.6	81.5	124	42989	42989	0.000%	62	31.08	0.12	Neural Network (Specific Model)	11	0.867	42989	270.34604212055194	2560855	0.68	2754	None	2683	2530	62	genus	0.91	0.86	0.19	0.04	0.08	0.92	0.78	True	62	62	62	62	51	13	2560855	2560855	2560855	2560855	2327816	905398	62	114012	2560855	67.57	42989	26007	49365.3	22	51	0.0
189	bc2171_SemiBin2	SemiBin_0	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	5640460	5640460	0.000%	1	100.0	0.08	Neural Network (Specific Model)	11	0.902	5640460	334.69885691761925	5640460	0.6	5074	None	5055	4933	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.8	0.78	True	1	1	1	1	1	1	5640460	5640460	5640460	5640460	5640460	5640460	1	5640460	5640460	59.56	5640460	5640460	5640460.0	1	1	0.0
190	bc2171_SemiBin2	SemiBin_15	bacteria_odb10	87.9	87.1	0.8	1.6	10.5	124	4826268	4826268	0.000%	1	86.77	0.69	Gradient Boost (General Model)	11	0.921	4826268	326.1989885664028	4826268	0.68	4548	None	4572	4516	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.92	0.91	True	1	1	1	1	1	1	4826268	4826268	4826268	4826268	4826268	4826268	1	4826268	4826268	67.91	4826268	4826268	4826268.0	1	1	0.0
191	bc2171_SemiBin2	SemiBin_16	bacteria_odb10	0.0	0.0	0.0	2.4	97.6	124	183813	183813	0.000%	2	6.66	0.02	Neural Network (Specific Model)	4	0.733	183813	215.89008042895443	326278	0.47	373	None	337	84	2	kingdom	1.0	0.25	0.0	0.07	0.15	0.42	0.11	True	2	2	2	2	2	2	326278	326278	326278	326278	326278	326278	2	183813	326278	47.5	183813	142465	165758.9	1	2	0.0
192	bc2171_SemiBin2	SemiBin_18	bacteria_odb10	4.8	4.8	0.0	1.6	93.6	124	455774	455774	0.000%	1	7.62	0.0	Neural Network (Specific Model)	11	0.901	455774	318.5058004640371	455774	0.66	431	None	435	430	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	1	1	1	1	1	1	455774	455774	455774	455774	455774	455774	1	455774	455774	66.34	455774	455774	455774.0	1	1	0.0
193	bc2171_SemiBin2	SemiBin_2	bacteria_odb10	93.5	93.5	0.0	0.8	5.7	124	3822351	3822351	0.000%	1	80.38	0.01	Neural Network (Specific Model)	11	0.871	3822351	318.00771869639794	3822351	0.58	3498	None	3547	3503	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	3822351	3822351	3822351	3822351	3822351	3822351	1	3822351	3822351	57.73	3822351	3822351	3822351.0	1	1	0.0
194	bc2171_SemiBin2	SemiBin_3	bacteria_odb10	2.4	2.4	0.0	0.8	96.8	124	236779	236779	0.000%	1	4.6	0.0	Neural Network (Specific Model)	11	0.853	236779	303.97747747747746	236779	0.68	222	None	225	215	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.83	0.8	True	1	1	1	1	1	1	236779	236779	236779	236779	236779	236779	1	236779	236779	67.85	236779	236779	236779.0	1	1	0.0
195	bc2171_SemiBin2	SemiBin_37	bacteria_odb10	74.2	73.4	0.8	2.4	23.4	124	4522226	4522226	0.000%	1	68.1	0.01	Neural Network (Specific Model)	11	0.866	4522226	332.32468853292653	4522226	0.73	3933	None	3956	3911	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	4522226	4522226	4522226	4522226	4522226	4522226	1	4522226	4522226	73.27	4522226	4522226	4522226.0	1	1	0.0
196	bc2171_SemiBin2	SemiBin_38	bacteria_odb10	4.0	4.0	0.0	0.0	96.0	124	287299	287299	0.000%	1	7.2	0.0	Neural Network (Specific Model)	11	0.896	287299	345.3614457831325	287299	0.67	249	None	249	240	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	1	1	1	1	1	1	287299	287299	287299	287299	287299	287299	1	287299	287299	67.24	287299	287299	287299.0	1	1	0.0
197	bc2171_SemiBin2	SemiBin_4	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4650029	4650029	0.000%	1	100.0	0.35	Neural Network (Specific Model)	11	0.901	4650029	320.67324008254985	4650029	0.55	4361	None	4331	4256	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.91	0.89	True	1	1	1	1	1	1	4650029	4650029	4650029	4650029	4650029	4650029	1	4650029	4650029	55.12	4650029	4650029	4650029.0	1	1	0.0
198	bc2171_SemiBin2	SemiBin_41	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	501762	501762	0.000%	1	11.7	0.14	Neural Network (Specific Model)	4	0.791	501762	194.6550218340612	501762	0.52	687	None	447	130	1	kingdom	0.98	0.29	0.0	0.0	0.0	0.42	0.12	True	1	1	1	1	1	1	501762	501762	501762	501762	501762	501762	1	501762	501762	51.61	501762	501762	501762.0	1	1	0.0
199	bc2171_SemiBin2	SemiBin_45	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	344247	344247	0.000%	1	5.14	0.01	Neural Network (Specific Model)	11	0.693	344247	171.1897654584222	344247	0.51	469	None	362	127	1	kingdom	0.98	0.35	0.0	0.0	0.0	0.39	0.13	True	1	1	1	1	1	1	344247	344247	344247	344247	344247	344247	1	344247	344247	51.28	344247	344247	344247.0	1	1	0.0
200	bc2171_SemiBin2	SemiBin_5	bacteria_odb10	97.6	87.9	9.7	0.8	1.6	124	5644642	5644642	0.000%	3	99.98	11.65	Neural Network (Specific Model)	11	0.886	5644642	331.1116887773396	6246615	0.65	5578	None	5634	5517	3	genus	0.95	0.93	0.01	0.03	0.06	0.9	0.85	True	3	3	3	3	3	3	6246615	6246615	6246615	6246615	6246615	6246615	3	5644642	6246615	65.47	5644642	5644642	5129723.1	1	1	0.0
201	bc2171_SemiBin2	SemiBin_6	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	186076	186076	0.000%	11	24.31	1.36	Neural Network (Specific Model)	4	0.729	186076	282.18991596638654	1373987	0.56	1190	None	1342	508	11	kingdom	1.0	0.38	0.0	0.04	0.07	0.68	0.26	True	11	11	11	11	11	8	1373987	1373987	1373987	1373987	1373987	1253193	11	349556	1373987	55.86	186076	63052	189149.8	3	8	0.0
202	bc2171_SemiBin2	SemiBin_7	bacteria_odb10	8.9	8.9	0.0	0.8	90.3	124	532019	532019	0.000%	1	7.2	0.01	Neural Network (Specific Model)	11	0.861	532019	303.1940594059406	532019	0.72	505	None	500	489	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.93	True	1	1	1	1	1	1	532019	532019	532019	532019	532019	532019	1	532019	532019	72.14	532019	532019	532019.0	1	1	0.0
203	bc2171_SemiBin2	SemiBin_8	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	5500779	5500779	0.000%	1	100.0	0.28	Neural Network (Specific Model)	11	0.896	5500779	330.18955823293174	5500779	0.62	4980	None	4978	4943	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.91	0.9	True	1	1	1	1	1	1	5500779	5500779	5500779	5500779	5500779	5500779	1	5500779	5500779	62.42	5500779	5500779	5500779.0	1	1	0.0
204	bc2171_SemiBin2	SemiBin_9	bacteria_odb10	0.0	0.0	0.0	1.6	98.4	124	216027	216027	0.000%	13	8.91	3.47	Neural Network (Specific Model)	4	0.768	216027	233.259297168202	2643177	0.53	2931	None	2740	999	13	kingdom	1.0	0.36	0.0	0.04	0.08	0.57	0.21	True	13	13	13	13	13	12	2643177	2643177	2643177	2643177	2643177	2603319	13	523281	2643177	53.49	216027	121209	292777.6	4	10	0.0
205	bc2171_lorbin	bin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4650029	4650029	0.000%	1	100.0	0.35	Neural Network (Specific Model)	11	0.901	4650029	320.67324008254985	4650029	0.55	4361	None	4331	4256	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.91	0.89	True	1	1	1	1	1	1	4650029	4650029	4650029	4650029	4650029	4650029	1	4650029	4650029	55.12	4650029	4650029	4650029.0	1	1	0.0
206	bc2171_lorbin	bin_1	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	5500779	5500779	0.000%	1	100.0	0.29	Neural Network (Specific Model)	11	0.896	5500779	330.29148252310165	5500779	0.62	4978	None	4977	4942	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.91	0.9	True	1	1	1	1	1	1	5500779	5500779	5500779	5500779	5500779	5500779	1	5500779	5500779	62.42	5500779	5500779	5500779.0	1	1	0.0
207	bc2171_lorbin	bin_10	bacteria_odb10	83.1	82.3	0.8	8.9	8.0	124	240196	240196	0.000%	35	83.81	2.79	Neural Network (Specific Model)	11	0.858	240196	278.0447284345048	4545808	0.58	4695	None	4709	4632	35	family	0.98	0.96	0.02	0.03	0.06	0.97	0.94	True	35	35	35	35	30	23	4545808	4545808	4545808	4545808	4437261	4189751	35	486137	4545808	57.65	240196	52878	247136.2	7	22	0.0
208	bc2171_lorbin	bin_11	bacteria_odb10	66.1	65.3	0.8	3.2	30.7	124	4347898	4347898	0.000%	3	80.52	0.25	Neural Network (Specific Model)	11	0.893	4347898	330.0548142065284	5392168	0.68	4871	None	4922	4829	3	kingdom	1.0	0.98	0.0	0.0	0.0	0.87	0.85	True	3	3	3	3	3	3	5392168	5392168	5392168	5392168	5392168	5392168	3	4347898	5392168	67.74	4347898	570371	3607847.6	1	2	0.0
209	bc2171_lorbin	bin_12	bacteria_odb10	65.3	64.5	0.8	10.5	24.2	124	57037	57037	0.000%	50	69.9	3.82	Gradient Boost (General Model)	11	0.853	57037	269.65697674418607	2597913	0.63	2752	None	2702	2591	50	family	0.91	0.87	0.19	0.07	0.16	0.81	0.71	True	50	50	50	50	48	20	2597913	2597913	2597913	2597913	2559534	1533096	50	122284	2597913	62.52	57037	30570	63318.3	16	41	0.0
210	bc2171_lorbin	bin_13	bacteria_odb10	63.7	62.1	1.6	11.3	25.0	124	63348	63348	0.000%	97	61.83	0.08	Neural Network (Specific Model)	11	0.84	63348	289.2156106519743	5603894	0.72	5445	None	5336	5180	97	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.9	True	97	97	97	96	87	53	5603894	5603894	5603894	5598656	5424043	4117698	97	172980	5603894	72.39	63348	35321	73080.9	31	75	0.0
211	bc2171_lorbin	bin_14	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	4181545	4181545	0.000%	2	100.0	96.13	Neural Network (Specific Model)	11	0.901	4181545	336.9464165204481	8305331	0.67	7409	None	7423	7251	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.88	0.86	True	2	2	2	2	2	2	8305331	8305331	8305331	8305331	8305331	8305331	2	4181545	8305331	66.82	4181545	4123786	4152866.3	1	2	0.0
212	bc2171_lorbin	bin_15	bacteria_odb10	95.1	93.5	1.6	2.4	2.5	124	139993	139993	0.000%	46	90.8	3.98	Neural Network (Specific Model)	11	0.886	139993	315.2360819327731	4055889	0.67	3808	None	3803	3716	46	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.86	True	46	46	46	46	43	29	4055889	4055889	4055889	4055889	3988286	3449892	46	310890	4055889	66.73	139993	41463	135720.8	11	34	0.0
213	bc2171_lorbin	bin_16	bacteria_odb10	89.5	87.1	2.4	4.8	5.7	124	422865	422865	0.000%	26	88.8	1.44	Neural Network (Specific Model)	11	0.847	422865	312.7908475136296	6692644	0.73	6053	None	6087	5949	26	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	26	26	26	26	24	21	6692644	6692644	6692644	6692644	6656734	6516077	26	1879847	6692644	73.45	422865	115202	776148.7	4	16	0.0
214	bc2171_lorbin	bin_17	bacteria_odb10	61.3	58.1	3.2	0.0	38.7	124	2278126	2278126	0.000%	11	44.04	2.18	Neural Network (Specific Model)	11	0.881	2278126	315.4388278388278	2927056	0.67	2730	None	2768	2679	11	genus	0.93	0.9	0.06	0.04	0.08	0.9	0.81	True	11	11	11	11	11	5	2927056	2927056	2927056	2927056	2927056	2687605	11	2278126	2927056	66.89	2278126	58289	1795952.5	1	5	0.0
215	bc2171_lorbin	bin_18	bacteria_odb10	44.4	37.1	7.3	9.7	45.9	124	67398	67398	0.000%	53	60.82	5.71	Neural Network (Specific Model)	11	0.855	67398	247.48953301127213	3212657	0.54	3726	None	3491	3380	53	class	0.98	0.95	0.17	0.02	0.05	0.9	0.85	True	53	53	53	53	49	26	3212657	3212657	3212657	3212657	3132080	2255679	53	173053	3212657	54.47	67398	33053	82752.3	16	41	0.0
216	bc2171_lorbin	bin_19	bacteria_odb10	26.6	26.6	0.0	7.3	66.1	124	56660	56660	0.000%	39	28.98	0.16	Neural Network (Specific Model)	11	0.855	56660	263.6038410004466	2060758	0.68	2239	None	2199	2069	39	class	1.0	0.94	0.15	0.05	0.1	0.85	0.79	True	39	39	39	39	38	17	2060758	2060758	2060758	2060758	2042973	1293128	39	132381	2060758	68.47	56660	30898	66208.2	13	32	0.0
217	bc2171_lorbin	bin_2	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	5640460	5640460	0.000%	1	100.0	0.08	Neural Network (Specific Model)	11	0.902	5640460	334.69885691761925	5640460	0.6	5074	None	5055	4933	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.8	0.78	True	1	1	1	1	1	1	5640460	5640460	5640460	5640460	5640460	5640460	1	5640460	5640460	59.56	5640460	5640460	5640460.0	1	1	0.0
218	bc2171_lorbin	bin_20	bacteria_odb10	29.0	29.0	0.0	0.0	71.0	124	92836	92836	0.000%	2	6.23	0.04	Neural Network (Specific Model)	11	0.839	92836	267.1065573770492	116141	0.64	122	None	122	116	2	kingdom	1.0	0.95	0.0	0.0	0.0	0.86	0.82	True	2	2	2	2	1	1	116141	116141	116141	116141	92836	92836	2	92836	116141	64.08	92836	23305	78883.8	1	2	0.0
219	bc2171_lorbin	bin_21	bacteria_odb10	24.2	22.6	1.6	3.2	72.6	124	190768	190768	0.000%	11	29.34	2.15	Neural Network (Specific Model)	11	0.852	190768	297.5136855506047	1638968	0.67	1571	None	1577	1502	11	family	0.93	0.88	0.07	0.02	0.05	0.81	0.72	True	11	11	11	11	11	8	1638968	1638968	1638968	1638968	1638968	1521130	11	448715	1638968	66.64	190768	81160	239366.5	3	8	0.0
220	bc2171_lorbin	bin_22	bacteria_odb10	12.9	12.9	0.0	1.6	85.5	124	109717	109717	0.000%	5	10.45	0.0	Neural Network (Specific Model)	11	0.86	109717	277.96095444685466	445480	0.67	461	None	462	453	5	genus	0.93	0.91	0.01	0.29	0.71	0.8	0.73	True	5	5	5	5	5	5	445480	445480	445480	445480	445480	445480	5	129693	445480	66.89	109717	52916	97773.8	2	5	0.0
221	bc2171_lorbin	bin_23	bacteria_odb10	13.7	13.7	0.0	2.4	83.9	124	208281	208281	0.000%	5	13.66	0.06	Neural Network (Specific Model)	11	0.867	208281	284.5877689694224	867030	0.68	883	None	882	853	5	family	0.92	0.89	0.16	0.03	0.05	0.78	0.69	True	5	5	5	5	5	5	867030	867030	867030	867030	867030	867030	5	248632	867030	67.61	208281	88930	191866.0	2	5	0.0
222	bc2171_lorbin	bin_24	bacteria_odb10	16.1	16.1	0.0	4.0	79.9	124	98016	98016	0.000%	21	28.04	0.97	Neural Network (Specific Model)	11	0.867	98016	294.3788373612018	1555143	0.67	1531	None	1538	1482	21	family	0.92	0.89	0.07	0.03	0.06	0.79	0.7	True	21	21	21	21	20	14	1555143	1555143	1555143	1555143	1535047	1327529	21	183706	1555143	67.44	98016	42233	97733.4	7	16	0.0
223	bc2171_lorbin	bin_26	bacteria_odb10	2.4	2.4	0.0	8.1	89.5	124	52277	52277	0.000%	138	0.93	6.06	Neural Network (Specific Model)	4	0.778	52277	173.60523289246694	6868916	0.47	10434	None	7407	1681	137	kingdom	1.0	0.23	0.0	0.07	0.14	0.42	0.09	True	138	138	138	138	126	52	6868916	6868916	6868916	6868916	6586863	3738064	138	190218	6868916	46.8	52277	32129	60871.7	47	113	0.0
224	bc2171_lorbin	bin_27	bacteria_odb10	5.6	5.6	0.0	8.1	86.3	124	56334	56334	0.000%	424	0.14	8.45	Neural Network (Specific Model)	11	0.645	56334	192.6880326491417	22192041	0.52	24993	None	22783	7800	420	kingdom	1.0	0.34	0.0	0.04	0.09	0.59	0.2	True	424	424	424	418	387	141	22192041	22192041	22192041	22150098	21487726	12332093	424	1004758	22192041	52.45	56334	30653	127837.2	119	333	0.0
225	bc2171_lorbin	bin_3	bacteria_odb10	98.4	96.8	1.6	0.8	0.8	124	5792769	5792769	0.000%	1	100.0	0.26	Neural Network (Specific Model)	11	0.904	5792769	334.22290193079715	5792769	0.66	5231	None	5244	5216	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.89	True	1	1	1	1	1	1	5792769	5792769	5792769	5792769	5792769	5792769	1	5792769	5792769	65.92	5792769	5792769	5792769.0	1	1	0.0
226	bc2171_lorbin	bin_4	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	1192263	1192263	0.000%	4	100.0	0.19	Neural Network (Specific Model)	11	0.888	1192263	332.4225556631171	4632532	0.66	4132	None	4143	4068	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	4	4	4	4	4	4	4632532	4632532	4632532	4632532	4632532	4632532	4	1653035	4632532	66.32	1192263	665809	1263868.5	2	4	0.0
227	bc2171_lorbin	bin_5	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	3923101	3923101	0.000%	1	75.73	0.0	Neural Network (Specific Model)	11	0.881	3923101	309.7836241610738	3923101	0.62	3725	None	3714	3637	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.83	0.81	True	1	1	1	1	1	1	3923101	3923101	3923101	3923101	3923101	3923101	1	3923101	3923101	61.85	3923101	3923101	3923101.0	1	1	0.0
228	bc2171_lorbin	bin_6	bacteria_odb10	96.8	96.8	0.0	2.4	0.8	124	4532592	4532592	0.000%	1	72.52	0.0	Neural Network (Specific Model)	11	0.844	4532592	324.0751269035533	4532592	0.73	3940	None	3960	3896	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.93	True	1	1	1	1	1	1	4532592	4532592	4532592	4532592	4532592	4532592	1	4532592	4532592	73.45	4532592	4532592	4532592.0	1	1	0.0
229	bc2171_lorbin	bin_7	bacteria_odb10	97.6	96.8	0.8	2.4	0.0	124	1232441	1232441	0.000%	12	98.52	27.71	Gradient Boost (General Model)	11	0.864	1232441	302.45897401006937	7702350	0.61	7349	None	7375	7109	12	family	0.88	0.85	0.12	0.02	0.05	0.83	0.71	True	12	12	12	12	12	10	7702350	7702350	7702350	7702350	7702350	7631495	12	1850662	7702350	60.78	1232441	280533	1100522.7	3	8	0.0
230	bc2171_lorbin	bin_8	bacteria_odb10	98.4	98.4	0.0	0.0	1.6	124	2464969	2464969	0.000%	2	99.89	0.01	Neural Network (Specific Model)	11	0.879	2464969	314.1461776859504	4146461	0.53	3872	None	3863	3799	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.95	True	2	2	2	2	2	2	4146461	4146461	4146461	4146461	4146461	4146461	2	2464969	4146461	53.4	2464969	1681492	2147249.8	1	2	0.0
231	bc2171_lorbin	bin_9	bacteria_odb10	84.7	83.9	0.8	10.5	4.8	124	206523	206523	0.000%	36	91.35	0.73	Gradient Boost (General Model)	11	0.9	206523	301.3581610833927	5619259	0.68	5612	None	5641	5506	36	family	0.94	0.92	0.05	0.06	0.12	0.94	0.86	True	36	36	36	36	34	29	5619259	5619259	5619259	5619259	5586440	5418854	36	563752	5619259	67.89	206523	95943	256993.5	9	24	0.0
232	bc2172_SemiBin2	SemiBin_1	bacteria_odb10	0.8	0.8	0.0	4.8	94.4	124	4051824	4051824	0.000%	1	9.52	4.86	Neural Network (Specific Model)	4	0.725	4051824	188.5515151515152	4051824	0.47	5280	None	3469	697	1	kingdom	1.0	0.2	0.0	0.07	0.15	0.4	0.08	True	1	1	1	1	1	1	4051824	4051824	4051824	4051824	4051824	4051824	1	4051824	4051824	46.75	4051824	4051824	4051824.0	1	1	0.0
233	bc2172_SemiBin2	SemiBin_2	bacteria_odb10	0.0	0.0	0.0	4.0	96.0	124	6918618	6918618	0.000%	1	0.32	8.93	Neural Network (Specific Model)	4	0.744	6918618	191.9915048543689	6918618	0.49	9064	None	6255	1038	1	kingdom	1.0	0.17	0.0	0.09	0.19	0.41	0.07	True	1	1	1	1	1	1	6918618	6918618	6918618	6918618	6918618	6918618	1	6918618	6918618	48.64	6918618	6918618	6918618.0	1	1	0.0
234	bc2172_SemiBin2	SemiBin_3	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	1090126	1090126	0.000%	1	12.42	4.65	Neural Network (Specific Model)	4	0.761	1090126	182.927734375	1090126	0.49	1536	None	1006	169	1	kingdom	1.0	0.17	0.0	0.1	0.22	0.42	0.07	True	1	1	1	1	1	1	1090126	1090126	1090126	1090126	1090126	1090126	1	1090126	1090126	49.43	1090126	1090126	1090126.0	1	1	0.0
235	bc2172_lorbin	bin_0	bacteria_odb10	98.4	97.6	0.8	0.8	0.8	124	5838253	5838253	0.000%	1	100.0	0.08	Neural Network (Specific Model)	11	0.904	5838253	333.27425761301305	5838253	0.66	5287	None	5305	5266	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.89	True	1	1	1	1	1	1	5838253	5838253	5838253	5838253	5838253	5838253	1	5838253	5838253	65.87	5838253	5838253	5838253.0	1	1	0.0
236	bc2172_lorbin	bin_1	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	2558761	2558761	0.000%	2	99.99	0.48	Neural Network (Specific Model)	11	0.878	2558761	310.08868778280544	4676694	0.58	4420	None	4406	4317	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	2	2	2	2	2	2	4676694	4676694	4676694	4676694	4676694	4676694	2	2558761	4676694	57.8	2558761	2117933	2359123.4	1	2	0.0
237	bc2172_lorbin	bin_2	bacteria_odb10	90.3	88.7	1.6	4.8	4.9	124	187557	187557	0.000%	64	94.47	0.46	Neural Network (Specific Model)	11	0.892	187557	320.3707260852862	5597777	0.66	5206	None	5220	5119	64	class	0.99	0.97	0.34	0.02	0.05	0.89	0.86	True	64	64	64	64	50	34	5597777	5597777	5597777	5597777	5345813	4702553	64	293318	5597777	66.32	187557	42848	158931.1	12	42	0.0
238	bc2172_lorbin	bin_3	bacteria_odb10	69.4	69.4	0.0	0.8	29.8	124	1414143	1414143	0.000%	2	62.86	0.02	Neural Network (Specific Model)	11	0.885	1414143	316.9551831644583	2752048	0.53	2566	None	2565	2497	2	family	0.97	0.94	0.05	0.04	0.07	0.97	0.91	True	2	2	2	2	2	2	2752048	2752048	2752048	2752048	2752048	2752048	2	1414143	2752048	52.88	1414143	1337905	1377080.0	1	2	0.0
