	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
176	bc2124_lorbin	bin_24	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	176837	176837	0.000%	1	4.66	0.0	Neural Network (Specific Model)	4	0.729	176837	199.8248847926268	176837	0.59	217	None	121	23	1	kingdom	1.0	0.19	0.0	0.0	0.0	0.44	0.08	True	1	1	1	1	1	1	176837	176837	176837	176837	176837	176837	1	176837	176837	58.56	176837	176837	176837.0	1	1	0.0
177	bc2124_lorbin	bin_25	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	181924	181924	0.000%	1	5.24	0.0	Neural Network (Specific Model)	11	0.556	181924	155.1095890410959	181924	0.58	219	None	255	26	1	kingdom	1.0	0.1	0.0	0.12	0.26	0.42	0.04	True	1	1	1	1	1	1	181924	181924	181924	181924	181924	181924	1	181924	181924	57.67	181924	181924	181924.0	1	1	0.0
178	bc2124_lorbin	bin_26	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	194121	194121	0.000%	1	3.49	0.0	Neural Network (Specific Model)	11	0.577	194121	148.503937007874	194121	0.55	254	None	237	50	1	kingdom	0.98	0.21	0.0	0.0	0.0	0.42	0.09	True	1	1	1	1	1	1	194121	194121	194121	194121	194121	194121	1	194121	194121	55.15	194121	194121	194121.0	1	1	0.0
179	bc2124_lorbin	bin_27	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	293993	293993	0.000%	1	8.79	0.0	Neural Network (Specific Model)	11	0.587	293993	153.85978835978835	293993	0.56	378	None	404	71	1	kingdom	1.0	0.18	0.0	0.0	0.0	0.42	0.07	True	1	1	1	1	1	1	293993	293993	293993	293993	293993	293993	1	293993	293993	55.86	293993	293993	293993.0	1	1	0.0
180	bc2124_lorbin	bin_28	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	399470	399470	0.000%	1	4.73	0.02	Neural Network (Specific Model)	4	0.708	399470	191.34468937875752	399470	0.55	499	None	469	61	1	kingdom	1.0	0.13	0.0	0.07	0.14	0.39	0.05	True	1	1	1	1	1	1	399470	399470	399470	399470	399470	399470	1	399470	399470	54.62	399470	399470	399470.0	1	1	0.0
181	bc2124_lorbin	bin_3	bacteria_odb10	79.0	79.0	0.0	2.4	18.6	124	316433	316433	0.000%	19	77.19	0.15	Neural Network (Specific Model)	11	0.872	316433	298.48499491353	4028406	0.58	3932	None	3930	3822	19	genus	0.96	0.94	0.04	0.06	0.14	0.96	0.9	True	19	19	19	19	19	18	4028406	4028406	4028406	4028406	4028406	3992464	19	794340	4028406	58.21	316433	105360	352607.6	5	14	0.0
182	bc2124_lorbin	bin_4	bacteria_odb10	8.9	8.9	0.0	18.5	72.6	124	3715563	3715563	0.000%	6	0.0	37.3	Neural Network (Specific Model)	4	0.744	3715563	219.854091332712	23581982	0.58	26825	None	16769	4804	6	kingdom	1.0	0.29	0.0	0.08	0.17	0.41	0.12	True	6	6	6	6	6	6	23581982	23581982	23581982	23581982	23581982	23581982	6	5348283	23581982	58.09	3715563	2872234	4097611.4	3	6	0.0
183	bc2124_lorbin	bin_5	bacteria_odb10	4.0	4.0	0.0	9.7	86.3	124	35716	35716	0.000%	382	0.32	7.58	Neural Network (Specific Model)	4	0.849	35716	198.90883992854435	12741952	0.52	18473	None	13195	3038	374	kingdom	1.0	0.23	0.0	0.07	0.14	0.41	0.09	True	382	382	382	382	274	41	12741952	12741952	12741952	12741952	10518681	2523976	382	96857	12741952	52.39	35716	22266	38650.7	136	315	0.0
184	bc2124_lorbin	bin_6	bacteria_odb10	14.5	14.5	0.0	6.5	79.0	124	33463	33463	0.000%	175	20.91	3.34	Neural Network (Specific Model)	4	0.717	33463	241.95529801324503	5457251	0.58	5436	None	5599	2141	166	kingdom	1.0	0.38	0.0	0.02	0.04	0.68	0.26	True	175	175	175	172	107	16	5457251	5457251	5457251	5434578	4176747	1093487	175	106867	5457251	57.83	33463	20536	38995.9	57	140	0.0
185	bc2124_lorbin	bin_7	bacteria_odb10	1.6	1.6	0.0	5.6	92.8	124	4350179	4350179	0.000%	1	1.05	1.58	Neural Network (Specific Model)	4	0.749	4350179	224.1349303849304	4350179	0.59	4884	None	3112	851	1	kingdom	1.0	0.27	0.0	0.09	0.19	0.42	0.12	True	1	1	1	1	1	1	4350179	4350179	4350179	4350179	4350179	4350179	1	4350179	4350179	58.63	4350179	4350179	4350179.0	1	1	0.0
186	bc2124_lorbin	bin_8	bacteria_odb10	0.8	0.8	0.0	4.8	94.4	124	135489	135489	0.000%	25	0.16	5.46	Neural Network (Specific Model)	4	0.766	135489	232.57470946319867	3263515	0.58	3614	None	3125	556	25	kingdom	1.0	0.18	0.0	0.12	0.27	0.41	0.07	True	25	25	25	25	25	21	3263515	3263515	3263515	3263515	3263515	3115884	25	1048441	3263515	58.36	135489	55583	413650.6	5	18	0.0
187	bc2124_lorbin	bin_9	bacteria_odb10	0.0	0.0	0.0	4.8	95.2	124	196901	196901	0.000%	22	0.26	3.43	Neural Network (Specific Model)	4	0.772	196901	209.9201735357917	3717511	0.57	4610	None	4707	613	22	kingdom	1.0	0.13	0.0	0.13	0.3	0.43	0.06	True	22	22	22	22	22	21	3717511	3717511	3717511	3717511	3717511	3679884	22	606226	3717511	56.92	196901	94193	248161.3	7	18	0.0
188	bc2124_metawgs	bc2124_metaWGS_bin_108	bacteria_odb10	10.5	7.3	3.2	25.0	64.5	124	111335	111335	0.000%	595	82.71	51.38	Gradient Boost (General Model)	4	0.754	111335	207.9759474322259	46602507	0.58	56917	None	49191	9148	586	kingdom	1.0	0.19	0.0	0.08	0.18	0.42	0.08	True	595	595	595	594	510	341	46602507	46602507	46602507	46593342	44968648	38925410	595	606226	46602507	57.67	111335	36897	138074.4	131	413	0.0
189	bc2124_metawgs	bc2124_metaWGS_bin_217	bacteria_odb10	9.7	9.7	0.0	21.8	68.5	124	3715563	3715563	0.000%	19	0.0	52.86	Neural Network (Specific Model)	4	0.741	3715563	213.60827321528333	35274486	0.58	41169	None	26627	7138	19	kingdom	1.0	0.27	0.0	0.07	0.16	0.41	0.11	True	19	19	19	18	17	16	35274486	35274486	35274486	35264984	35245832	35204746	19	5348283	35274486	57.85	3715563	1775225	3583770.2	4	9	0.0
190	bc2124_metawgs	bc2124_metaWGS_bin_37	bacteria_odb10	79.0	79.0	0.0	2.4	18.6	124	310878	310878	0.000%	21	79.23	0.28	Neural Network (Specific Model)	11	0.871	310878	297.57506481263255	4336354	0.58	4243	None	4241	4125	21	genus	0.96	0.94	0.04	0.07	0.15	0.96	0.9	True	21	21	21	21	21	20	4336354	4336354	4336354	4336354	4336354	4300412	21	794340	4336354	58.13	310878	105360	341429.5	6	15	0.0
191	bc2124_metawgs	bc2124_metaWGS_bin_381	bacteria_odb10	97.6	96.8	0.8	0.8	1.6	124	1390012	1390012	0.000%	17	99.77	1.59	Neural Network (Specific Model)	11	0.862	1390012	321.2691017517704	5987887	0.71	5366	None	5365	5242	17	kingdom	1.0	0.98	0.0	0.0	0.0	0.88	0.86	True	17	17	17	17	13	10	5987887	5987887	5987887	5987887	5895001	5782243	17	1736461	5987887	71.19	1390012	329553	1038125.3	2	7	0.0
192	bc2124_metawgs	bc2124_metaWGS_bin_4	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	8294254	8294254	0.000%	1	100.0	1.97	Neural Network (Specific Model)	11	0.891	8294254	369.4402694610778	8294254	0.58	6680	None	6872	6589	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.75	0.72	True	1	1	1	1	1	1	8294254	8294254	8294254	8294254	8294254	8294254	1	8294254	8294254	58.09	8294254	8294254	8294254.0	1	1	0.0
193	bc2124_metawgs	bc2124_metaWGS_bin_46	bacteria_odb10	91.1	89.5	1.6	2.4	6.5	124	178947	178947	0.000%	69	90.8	0.08	Neural Network (Specific Model)	11	0.865	178947	323.4905980489184	7916889	0.73	7073	None	7046	6928	69	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.92	True	69	69	69	68	62	44	7916889	7916889	7916889	7911499	7785226	7105576	69	424035	7916889	72.56	178947	49820	202782.4	14	45	0.0
194	bc2167_HifiMAG	complete_11	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8235790	8235790	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8235790	351.64893310265285	8235790	0.73	6936	None	6941	6902	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8235790	8235790	8235790	8235790	8235790	8235790	1	8235790	8235790	72.57	8235790	8235790	8235790.0	1	1	0.0
195	bc2167_HifiMAG	complete_13	bacteria_odb10	98.4	98.4	0.0	1.6	0.0	124	3081641	3081641	0.000%	1	100.0	1.46	Neural Network (Specific Model)	11	0.883	3081641	326.3427955443766	3081641	0.69	2783	None	2761	2704	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.9	0.88	True	1	1	1	1	1	1	3081641	3081641	3081641	3081641	3081641	3081641	1	3081641	3081641	69.09	3081641	3081641	3081641.0	1	1	0.0
196	bc2167_HifiMAG	metabat2_4	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2884117	2884117	0.000%	2	98.25	0.41	Neural Network (Specific Model)	11	0.879	2884117	319.1581574767416	4792635	0.58	4407	None	4404	4331	2	genus	0.97	0.95	0.01	0.06	0.13	0.96	0.92	True	2	2	2	2	2	2	4792635	4792635	4792635	4792635	4792635	4792635	2	2884117	4792635	58.26	2884117	1908518	2495615.0	1	2	0.0
197	bc2167_HifiMAG	metabat2_7	bacteria_odb10	12.1	12.1	0.0	21.8	66.1	124	3966576	3966576	0.000%	10	0.0	43.84	Neural Network (Specific Model)	4	0.834	3966576	210.10487349647448	35804368	0.52	48220	None	32888	8122	10	kingdom	1.0	0.25	0.0	0.06	0.13	0.41	0.1	True	10	10	10	10	10	10	35804368	35804368	35804368	35804368	35804368	35804368	10	4734485	35804368	52.07	3966576	2492185	3804928.0	5	9	0.0
198	bc2167_HifiMAG	semibin2_1	bacteria_odb10	58.1	57.3	0.8	4.0	37.9	124	63855	63855	0.000%	81	61.88	0.93	Neural Network (Specific Model)	11	0.841	63855	292.7379693283977	3934684	0.73	3782	None	3750	3612	81	kingdom	1.0	0.96	0.0	0.0	0.0	0.78	0.75	True	81	81	81	80	66	33	3934684	3934684	3934684	3925703	3662053	2486623	81	126031	3934684	73.11	63855	26541	62684.8	24	62	0.0
199	bc2167_HifiMAG	semibin2_2	bacteria_odb10	47.6	46.0	1.6	10.5	41.9	124	40574	40574	0.000%	92	45.44	0.56	Neural Network (Specific Model)	11	0.817	40574	273.94931005350605	3555109	0.73	3551	None	3503	3350	92	kingdom	1.0	0.96	0.0	0.0	0.0	0.92	0.88	True	92	92	92	92	72	16	3555109	3555109	3555109	3555109	3156259	1189858	92	132698	3555109	73.05	40574	24071	49311.5	30	74	0.0
200	bc2167_metawgs	bc2167_metaWGS_bin_11	bacteria_odb10	98.4	98.4	0.0	1.6	0.0	124	3081641	3081641	0.000%	1	100.0	1.46	Neural Network (Specific Model)	11	0.883	3081641	326.3427955443766	3081641	0.69	2783	None	2761	2704	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.9	0.88	True	1	1	1	1	1	1	3081641	3081641	3081641	3081641	3081641	3081641	1	3081641	3081641	69.09	3081641	3081641	3081641.0	1	1	0.0
201	bc2167_metawgs	bc2167_metaWGS_bin_185	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2884117	2884117	0.000%	6	99.5	0.39	Neural Network (Specific Model)	11	0.861	2884117	316.75278015397777	5153887	0.57	4676	None	4731	4621	6	genus	0.95	0.93	0.02	0.07	0.14	0.96	0.9	True	6	6	6	6	6	4	5153887	5153887	5153887	5153887	5153887	5089906	6	2884117	5153887	57.42	2884117	1908521	2332475.7	1	2	0.0
202	bc2167_metawgs	bc2167_metaWGS_bin_29	bacteria_odb10	100.0	96.8	3.2	0.0	0.0	124	5617152	5617152	0.000%	3	100.0	1.34	Neural Network (Specific Model)	11	0.886	5617152	351.04354654483154	8308834	0.73	7004	None	7014	6966	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.93	True	3	3	3	3	3	3	8308834	8308834	8308834	8308834	8308834	8308834	3	5617152	8308834	72.57	5617152	2638430	4635613.8	1	2	0.0
203	bc2122_lorbin	bin_56	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	81335	81335	0.000%	1	3.03	0.0	Neural Network (Specific Model)	11	0.501	81335	153.34831460674158	81335	0.56	89	None	89	7	1	kingdom									1	1	1	1	1	1	81335	81335	81335	81335	81335	81335	1	81335	81335	55.83	81335	81335	81335.0	1	1	0.0
