	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
179	bc2164_lorbin	bin_11	bacteria_odb10	46.0	46.0	0.0	5.6	48.4	124	51220	51220	0.000%	44	50.9	0.36	Gradient Boost (General Model)	11	0.858	51220	242.6469864698647	2059091	0.62	2439	None	2424	2262	44	genus	0.77	0.72	0.17	0.16	0.38	0.81	0.58	True	44	44	44	44	39	17	2059091	2059091	2059091	2059091	1967183	1168396	44	124468	2059091	61.71	51220	30421	57000.2	15	35	0.0
180	bc2164_lorbin	bin_12	bacteria_odb10	41.1	39.5	1.6	12.9	46.0	124	67141	67141	0.000%	95	57.46	5.97	Neural Network (Specific Model)	11	0.826	67141	272.46442953020136	5136964	0.72	5215	None	5066	4854	95	kingdom	1.0	0.96	0.0	0.0	0.0	0.85	0.81	True	95	95	95	95	83	41	5136964	5136964	5136964	5136964	4897113	3318894	95	209093	5136964	72.32	67141	31087	72421.2	28	74	0.0
181	bc2164_lorbin	bin_13	bacteria_odb10	21.0	21.0	0.0	7.3	71.7	124	43116	43116	0.000%	15	13.55	0.22	Neural Network (Specific Model)	11	0.827	43116	252.6517189835576	610716	0.7	669	None	653	625	15	kingdom	1.0	0.96	0.0	0.0	0.0	0.91	0.88	True	15	15	15	15	14	3	610716	610716	610716	610716	585877	173061	15	64676	610716	70.2	43116	29152	43593.4	6	13	0.0
182	bc2164_lorbin	bin_14	bacteria_odb10	36.3	36.3	0.0	8.1	55.6	124	46547	46547	0.000%	116	46.75	2.56	Neural Network (Specific Model)	11	0.835	46547	285.7508896797153	5169142	0.73	5058	None	4923	4703	116	kingdom	1.0	0.96	0.0	0.0	0.0	0.9	0.86	True	116	116	116	116	100	31	5169142	5169142	5169142	5169142	4859385	2329492	116	133273	5169142	72.51	46547	27354	56074.4	37	93	0.0
183	bc2164_lorbin	bin_15	bacteria_odb10	25.0	25.0	0.0	0.8	74.2	124	54678	54678	0.000%	17	13.72	0.4	Neural Network (Specific Model)	11	0.873	54678	298.0801815431165	675675	0.71	661	None	672	599	17	order	0.98	0.87	0.07	0.09	0.2	0.8	0.7	True	17	17	17	17	7	3	675675	675675	675675	675675	504613	358794	17	247208	675675	71.44	54678	17810	112527.2	3	13	0.0
184	bc2164_lorbin	bin_16	bacteria_odb10	21.0	21.0	0.0	4.0	75.0	124	49494	49494	0.000%	39	36.17	0.95	Neural Network (Specific Model)	11	0.867	49494	280.04180790960453	1707324	0.65	1770	None	1754	1649	39	kingdom	1.0	0.94	0.0	0.0	0.0	0.89	0.83	True	39	39	39	39	37	12	1707324	1707324	1707324	1707324	1668252	810492	39	95087	1707324	64.66	49494	29210	51482.3	13	33	0.0
185	bc2164_lorbin	bin_17	bacteria_odb10	11.3	11.3	0.0	3.2	85.5	124	38585	38585	0.000%	32	18.23	0.38	Neural Network (Specific Model)	11	0.866	38585	284.06079501169137	1256648	0.53	1283	None	1267	1211	32	family	0.96	0.92	0.21	0.02	0.04	0.91	0.84	True	32	32	32	32	30	6	1256648	1256648	1256648	1256648	1209123	364984	32	78203	1256648	52.99	38585	27868	43361.4	12	28	0.0
186	bc2164_lorbin	bin_18	bacteria_odb10	9.7	9.7	0.0	6.5	83.8	124	38123	38123	0.000%	30	15.82	0.01	Neural Network (Specific Model)	11	0.86	38123	297.5986653956149	1084541	0.59	1049	None	1069	1013	30	genus	0.93	0.88	0.33	0.02	0.05	0.77	0.67	True	30	30	30	30	25	5	1084541	1084541	1084541	1084541	967401	302777	30	67065	1084541	58.57	38123	24979	40625.4	11	26	0.0
187	bc2164_lorbin	bin_2	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	3353778	3353778	0.000%	1	97.7	0.0	Neural Network (Specific Model)	11	0.889	3353778	296.030303030303	3353778	0.64	3366	None	3356	3276	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.92	True	1	1	1	1	1	1	3353778	3353778	3353778	3353778	3353778	3353778	1	3353778	3353778	64.17	3353778	3353778	3353778.0	1	1	0.0
188	bc2164_lorbin	bin_3	bacteria_odb10	98.4	97.6	0.8	0.8	0.8	124	4281060	4281060	0.000%	1	100.0	0.16	Neural Network (Specific Model)	11	0.899	4281060	336.2581742087366	4281060	0.72	3823	None	3861	3744	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	4281060	4281060	4281060	4281060	4281060	4281060	1	4281060	4281060	72.49	4281060	4281060	4281060.0	1	1	0.0
189	bc2164_lorbin	bin_4	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4175564	4175564	0.000%	1	100.0	0.24	Neural Network (Specific Model)	11	0.902	4175564	338.6865068677619	4175564	0.65	3713	None	3713	3639	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.88	0.87	True	1	1	1	1	1	1	4175564	4175564	4175564	4175564	4175564	4175564	1	4175564	4175564	64.66	4175564	4175564	4175564.0	1	1	0.0
190	bc2164_lorbin	bin_5	bacteria_odb10	91.9	91.1	0.8	4.8	3.3	124	268795	268795	0.000%	29	91.67	0.58	Neural Network (Specific Model)	11	0.893	268795	299.5509148766905	5044960	0.6	5028	None	4975	4827	29	family	0.89	0.86	0.09	0.09	0.21	0.81	0.7	True	29	29	29	29	29	24	5044960	5044960	5044960	5044960	5044960	4877757	29	559687	5044960	59.92	268795	85794	294361.0	7	19	0.0
191	bc2164_lorbin	bin_6	bacteria_odb10	77.4	76.6	0.8	9.7	12.9	124	99825	99825	0.000%	54	80.72	2.53	Neural Network (Specific Model)	11	0.881	99825	267.14571493521254	3983910	0.55	4399	None	4250	4072	54	class	0.99	0.95	0.21	0.05	0.1	0.89	0.84	True	54	54	54	54	52	32	3983910	3983910	3983910	3983910	3946272	3155963	54	235086	3983910	54.86	99825	41922	99638.3	15	42	0.0
192	bc2164_lorbin	bin_7	bacteria_odb10	68.5	66.9	1.6	10.5	21.0	124	81057	81057	0.000%	34	64.11	0.45	Neural Network (Specific Model)	11	0.864	81057	281.27328431372547	2380221	0.55	2448	None	2373	2304	34	kingdom	1.0	0.97	0.0	0.0	0.0	0.91	0.88	True	34	34	34	34	31	23	2380221	2380221	2380221	2380221	2316036	2029523	34	163580	2380221	54.53	81057	38103	91926.9	10	26	0.0
193	bc2164_lorbin	bin_8	bacteria_odb10	71.0	71.0	0.0	9.7	19.3	124	198018	198018	0.000%	21	89.83	0.17	Neural Network (Specific Model)	11	0.901	198018	292.7695573074591	3204766	0.63	3298	None	3218	2988	21	genus	0.6	0.55	0.09	0.29	0.81	0.66	0.37	True	21	21	21	21	21	18	3204766	3204766	3204766	3204766	3204766	3085434	21	582202	3204766	63.24	198018	60439	303835.9	4	15	0.0
194	bc2164_lorbin	bin_9	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	2901561	2901561	0.000%	2	100.0	97.14	Neural Network (Specific Model)	11	0.835	2901561	298.6652463875509	5787560	0.33	5398	None	5462	5329	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	2	2	2	2	2	2	5787560	5787560	5787560	5787560	5787560	5787560	2	2901561	5787560	32.98	2901561	2885999	2893800.9	1	2	0.0
195	bc2165_SemiBin2	SemiBin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4772875	4772875	0.000%	1	100.0	0.21	Neural Network (Specific Model)	11	0.882	4772875	322.22122879413115	4772875	0.54	4362	None	4293	4216	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4772875	4772875	4772875	4772875	4772875	4772875	1	4772875	4772875	54.41	4772875	4772875	4772875.0	1	1	0.0
196	bc2165_SemiBin2	SemiBin_1	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4791729	4791729	0.000%	1	100.0	0.77	Neural Network (Specific Model)	11	0.882	4791729	321.97126567844924	4791729	0.54	4385	None	4322	4224	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4791729	4791729	4791729	4791729	4791729	4791729	1	4791729	4791729	54.41	4791729	4791729	4791729.0	1	1	0.0
197	bc2165_SemiBin2	SemiBin_10	bacteria_odb10	70.1	40.3	29.8	2.4	27.5	124	573681	573681	0.000%	27	83.93	29.03	Neural Network (Specific Model)	11	0.853	573681	318.0884545071017	7941229	0.73	7111	None	7149	7020	27	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	27	27	27	27	25	20	7941229	7941229	7941229	7941229	7899447	7735310	27	1490845	7941229	73.35	573681	149657	729815.3	4	15	0.0
198	bc2165_SemiBin2	SemiBin_11	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	143394	143394	0.000%	4	11.38	0.0	Neural Network (Specific Model)	11	0.856	143394	214.4827044025157	475530	0.57	636	None	634	345	4	class	0.94	0.51	0.05	0.1	0.24	0.51	0.26	True	4	4	4	4	4	4	475530	475530	475530	475530	475530	475530	4	167374	475530	57.32	143394	81796	130695.9	2	4	0.0
199	bc2165_SemiBin2	SemiBin_12	bacteria_odb10	50.0	49.2	0.8	6.5	43.5	124	143894	143894	0.000%	33	63.56	2.39	Neural Network (Specific Model)	11	0.867	143894	279.8720895962275	3274849	0.64	3393	None	3420	3319	33	family	0.94	0.92	0.24	0.03	0.06	0.86	0.79	True	33	33	33	33	32	23	3274849	3274849	3274849	3274849	3250342	2906393	33	369676	3274849	64.08	143894	45588	152407.0	8	24	0.0
200	bc2165_SemiBin2	SemiBin_13	bacteria_odb10	27.4	27.4	0.0	0.0	72.6	124	1201994	1201994	0.000%	1	32.32	0.01	Neural Network (Specific Model)	11	0.898	1201994	335.6477166821994	1201994	0.67	1073	None	1075	1052	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	1201994	1201994	1201994	1201994	1201994	1201994	1	1201994	1201994	67.06	1201994	1201994	1201994.0	1	1	0.0
201	bc2165_SemiBin2	SemiBin_14	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	4615725	4615725	0.000%	1	100.0	0.18	Neural Network (Specific Model)	11	0.891	4615725	334.96046852122987	4615725	0.66	4098	None	4108	4035	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	1	1	1	1	1	1	4615725	4615725	4615725	4615725	4615725	4615725	1	4615725	4615725	66.32	4615725	4615725	4615725.0	1	1	0.0
202	bc2165_SemiBin2	SemiBin_16	bacteria_odb10	83.1	82.3	0.8	3.2	13.7	124	1410606	1410606	0.000%	7	94.6	0.05	Neural Network (Specific Model)	11	0.859	1410606	302.3541474228709	5706119	0.72	5413	None	5461	5334	7	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	7	7	7	7	7	7	5706119	5706119	5706119	5706119	5706119	5706119	7	1543011	5706119	71.56	1410606	367916	1082858.8	2	6	0.0
203	bc2165_SemiBin2	SemiBin_17	bacteria_odb10	9.7	9.7	0.0	1.6	88.7	124	38148	38148	0.000%	25	14.19	0.01	Neural Network (Specific Model)	11	0.85	38148	263.65965965965967	923941	0.51	999	None	958	874	25	class	0.96	0.88	0.07	0.03	0.06	0.69	0.6	True	25	25	25	25	19	5	923941	923941	923941	923941	801683	296313	25	62876	923941	50.6	38148	23842	41912.8	9	21	0.0
204	bc2165_SemiBin2	SemiBin_18	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	88551	88551	0.000%	28	23.11	2.46	Neural Network (Specific Model)	11	0.866	88551	263.54585798816566	1843744	0.61	2028	None	2010	1834	28	family	0.84	0.77	0.38	0.45	1.35	0.79	0.6	True	28	28	28	28	23	14	1843744	1843744	1843744	1843744	1730666	1387381	28	308519	1843744	60.93	88551	37339	112754.9	7	21	0.0
205	bc2165_SemiBin2	SemiBin_19	bacteria_odb10	22.6	22.6	0.0	4.8	72.6	124	61621	61621	0.000%	34	40.08	0.57	Neural Network (Specific Model)	11	0.875	61621	272.0980297933686	1931344	0.64	2081	None	2040	1859	34	class	0.96	0.88	0.13	0.03	0.06	0.6	0.53	True	34	34	34	34	32	15	1931344	1931344	1931344	1931344	1890031	1239060	34	123525	1931344	64.17	61621	34617	72531.8	10	28	0.0
206	bc2165_SemiBin2	SemiBin_2	bacteria_odb10	98.4	96.8	1.6	1.6	0.0	124	6381032	6381032	0.000%	1	100.0	0.29	Neural Network (Specific Model)	11	0.894	6381032	362.3434170471842	6381032	0.41	5256	None	5150	5005	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	6381032	6381032	6381032	6381032	6381032	6381032	1	6381032	6381032	40.65	6381032	6381032	6381032.0	1	1	0.0
207	bc2165_SemiBin2	SemiBin_20	bacteria_odb10	33.1	33.1	0.0	7.3	59.6	124	71223	71223	0.000%	24	42.64	0.1	Gradient Boost (General Model)	11	0.874	71223	260.36226642555755	1473666	0.64	1659	None	1628	1538	24	family	0.91	0.86	0.1	0.23	0.54	0.73	0.62	True	24	24	24	24	22	13	1473666	1473666	1473666	1473666	1431764	1142316	24	179530	1473666	63.96	71223	28857	88714.7	7	19	0.0
208	bc2165_SemiBin2	SemiBin_21	bacteria_odb10	15.3	15.3	0.0	4.8	79.9	124	42863	42863	0.000%	8	9.04	0.02	Neural Network (Specific Model)	11	0.864	42863	222.7611940298508	308387	0.6	402	None	398	361	8	order	0.96	0.87	0.14	0.04	0.09	0.79	0.69	True	8	8	8	8	8	1	308387	308387	308387	308387	308387	72376	8	72376	308387	59.74	42863	28522	43780.1	3	7	0.0
209	bc2165_SemiBin2	SemiBin_22	bacteria_odb10	64.5	64.5	0.0	3.2	32.3	124	1245345	1245345	0.000%	4	58.31	0.24	Neural Network (Specific Model)	11	0.9	1245345	330.6328437917223	2471524	0.67	2247	None	2250	2196	4	genus	0.95	0.92	0.03	0.02	0.05	0.89	0.82	True	4	4	4	4	4	4	2471524	2471524	2471524	2471524	2471524	2471524	4	1245345	2471524	66.7	1245345	471561	901688.5	1	3	0.0
210	bc2165_SemiBin2	SemiBin_24	bacteria_odb10	7.3	7.3	0.0	5.6	87.1	124	75508	75508	0.000%	8	11.6	0.0	Neural Network (Specific Model)	11	0.881	75508	265.4370579915134	635872	0.55	707	None	678	653	8	class	0.98	0.94	0.2	0.03	0.05	0.91	0.86	True	8	8	8	8	8	6	635872	635872	635872	635872	635872	552406	8	168317	635872	54.91	75508	45060	102668.9	3	7	0.0
211	bc2165_SemiBin2	SemiBin_25	bacteria_odb10	57.3	57.3	0.0	7.3	35.4	124	124817	124817	0.000%	33	63.04	0.97	Neural Network (Specific Model)	11	0.881	124817	268.4910447761194	3049904	0.55	3350	None	3244	3160	33	genus	0.9	0.87	0.21	0.02	0.05	0.93	0.81	True	33	33	33	33	31	22	3049904	3049904	3049904	3049904	3005327	2682646	33	273783	3049904	55.17	124817	39502	138349.9	9	24	0.0
212	bc2165_SemiBin2	SemiBin_26	bacteria_odb10	15.3	15.3	0.0	4.8	79.9	124	69751	69751	0.000%	9	14.74	0.03	Neural Network (Specific Model)	11	0.887	69751	267.2006525285481	551012	0.64	613	None	601	550	9	phylum	0.98	0.9	0.05	0.07	0.16	0.59	0.53	True	9	9	9	9	9	5	551012	551012	551012	551012	551012	388528	9	93549	551012	64.11	69751	37020	68547.8	4	8	0.0
213	bc2165_SemiBin2	SemiBin_27	bacteria_odb10	29.0	29.0	0.0	0.8	70.2	124	34920	34920	0.000%	13	13.06	0.0	Neural Network (Specific Model)	11	0.853	34920	258.052738336714	446455	0.64	493	None	491	465	13	family	0.92	0.87	0.09	0.08	0.18	0.77	0.67	True	13	13	13	13	12	1	446455	446455	446455	446455	427033	50098	13	50098	446455	64.37	34920	27390	35913.2	6	12	0.0
214	bc2165_SemiBin2	SemiBin_28	bacteria_odb10	62.9	62.9	0.0	0.0	37.1	124	1566606	1566606	0.000%	4	64.07	1.88	Gradient Boost (General Model)	11	0.906	1566606	302.4141531322506	1722555	0.63	1724	None	1716	1649	4	genus	0.78	0.75	0.21	0.18	0.44	0.8	0.61	True	4	4	4	4	3	3	1722555	1722555	1722555	1722555	1704295	1704295	4	1566606	1722555	62.61	1566606	1566606	1430592.7	1	1	0.0
215	bc2165_SemiBin2	SemiBin_29	bacteria_odb10	88.7	73.4	15.3	1.6	9.7	124	204986	204986	0.000%	44	91.27	17.9	Neural Network (Specific Model)	11	0.908	204986	299.2355769230769	4099736	0.68	4160	None	4157	4035	44	family	0.88	0.85	0.16	0.03	0.06	0.79	0.67	True	44	44	44	44	42	17	4099736	4099736	4099736	4099736	4054171	3153975	44	552799	4099736	67.82	204986	34139	262940.1	5	30	0.0
216	bc2165_SemiBin2	SemiBin_3	bacteria_odb10	4.0	4.0	0.0	0.8	95.2	124	1980164	1980164	0.000%	1	37.99	0.1	Neural Network (Specific Model)	11	0.893	1980164	328.2602892102336	1980164	0.59	1798	None	1808	1753	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	1980164	1980164	1980164	1980164	1980164	1980164	1	1980164	1980164	58.65	1980164	1980164	1980164.0	1	1	0.0
217	bc2165_SemiBin2	SemiBin_30	bacteria_odb10	29.0	29.0	0.0	7.3	63.7	124	51281	51281	0.000%	36	38.87	0.07	Neural Network (Specific Model)	11	0.865	51281	284.01358535144715	1660528	0.67	1693	None	1678	1596	36	family	0.89	0.85	0.16	0.06	0.13	0.76	0.65	True	36	36	36	36	32	12	1660528	1660528	1660528	1660528	1568435	882075	36	109978	1660528	67.48	51281	27566	57513.7	11	30	0.0
218	bc2165_SemiBin2	SemiBin_33	bacteria_odb10	12.9	12.9	0.0	1.6	85.5	124	567194	567194	0.000%	2	8.84	0.0	Neural Network (Specific Model)	11	0.811	567194	292.3519458544839	637337	0.7	591	None	585	568	2	genus	0.92	0.9	0.02	0.03	0.05	0.87	0.78	True	2	2	2	2	2	2	637337	637337	637337	637337	637337	637337	2	567194	637337	69.93	567194	70143	512490.4	1	2	0.0
219	bc2165_SemiBin2	SemiBin_34	bacteria_odb10	11.3	11.3	0.0	1.6	87.1	124	245978	245978	0.000%	5	19.62	0.01	Neural Network (Specific Model)	11	0.924	245978	324.93170103092785	815991	0.68	776	None	779	765	5	order	0.92	0.91	0.01	0.04	0.08	0.78	0.71	True	5	5	5	5	5	3	815991	815991	815991	815991	815991	743578	5	385840	815991	67.83	245978	111760	275116.2	2	3	0.0
220	bc2165_SemiBin2	SemiBin_35	bacteria_odb10	26.6	26.6	0.0	5.6	67.8	124	63977	63977	0.000%	27	26.27	0.02	Neural Network (Specific Model)	11	0.867	63977	268.61396825396827	1457492	0.64	1575	None	1562	1494	27	order	0.96	0.91	0.1	0.03	0.06	0.77	0.7	True	27	27	27	27	26	14	1457492	1457492	1457492	1457492	1438244	1043773	27	113603	1457492	64.41	63977	29928	66491.7	9	22	0.0
221	bc2165_SemiBin2	SemiBin_36	bacteria_odb10	17.7	15.3	2.4	2.4	79.9	124	73992	73992	0.000%	15	18.46	2.63	Neural Network (Specific Model)	11	0.882	73992	280.3959390862944	935694	0.65	985	None	982	962	15	order	0.99	0.97	0.1	0.02	0.05	0.94	0.91	True	15	15	15	15	13	8	935694	935694	935694	935694	905179	707307	15	159265	935694	65.1	73992	33574	85453.2	5	12	0.0
222	bc2165_SemiBin2	SemiBin_39	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	449520	449520	0.000%	1	11.02	0.0	Neural Network (Specific Model)	11	0.882	449520	341.73643410852713	449520	0.67	387	None	387	386	1	kingdom	1.0	1.0	0.0	0.0	0.0	0.89	0.89	True	1	1	1	1	1	1	449520	449520	449520	449520	449520	449520	1	449520	449520	67.09	449520	449520	449520.0	1	1	0.0
223	bc2165_SemiBin2	SemiBin_40	bacteria_odb10	22.6	22.6	0.0	1.6	75.8	124	64772	64772	0.000%	8	8.41	0.08	Neural Network (Specific Model)	11	0.863	64772	256.94357976653697	457159	0.68	514	None	517	481	8	genus	0.7	0.65	0.18	0.48	1.46	0.79	0.52	True	8	8	8	8	7	4	457159	457159	457159	457159	432227	318040	8	114476	457159	67.61	64772	28161	71469.3	3	7	0.0
224	bc2165_SemiBin2	SemiBin_41	bacteria_odb10	15.3	15.3	0.0	8.1	76.6	124	76721	76721	0.000%	11	16.04	0.55	Neural Network (Specific Model)	11	0.826	76721	281.82981715893106	725428	0.72	711	None	715	666	11	family	0.92	0.86	0.18	0.02	0.05	0.86	0.74	True	11	11	11	11	11	6	725428	725428	725428	725428	725428	546468	11	141924	725428	72.34	76721	38673	82628.6	4	9	0.0
225	bc2165_SemiBin2	SemiBin_42	bacteria_odb10	6.5	6.5	0.0	1.6	91.9	124	53266	53266	0.000%	7	10.23	0.03	Neural Network (Specific Model)	11	0.881	53266	255.76614699331847	388725	0.64	449	None	438	408	7	family	0.9	0.84	0.13	0.32	0.77	0.72	0.6	True	7	7	7	7	6	4	388725	388725	388725	388725	365754	285980	7	102656	388725	63.8	53266	35730	66853.4	3	6	0.0
226	bc2165_SemiBin2	SemiBin_43	bacteria_odb10	50.0	50.0	0.0	10.5	39.5	124	89094	89094	0.000%	35	40.08	1.69	Neural Network (Specific Model)	11	0.851	89094	286.6746353322528	2483057	0.72	2468	None	2471	2344	35	family	0.89	0.84	0.13	0.07	0.15	0.84	0.71	True	35	35	35	35	33	22	2483057	2483057	2483057	2483057	2451194	2055957	35	195784	2483057	72.43	89094	35777	95529.7	11	27	0.0
227	bc2165_SemiBin2	SemiBin_47	bacteria_odb10	5.6	5.6	0.0	2.4	92.0	124	28035	28035	0.000%	11	6.4	0.0	Neural Network (Specific Model)	11	0.81	28035	257.5798319327731	339434	0.71	357	None	348	319	11	order	0.92	0.85	0.07	0.02	0.05	0.83	0.7	True	11	11	11	11	7	1	339434	339434	339434	339434	250317	68977	11	68977	339434	70.75	28035	21616	36368.6	5	10	0.0
228	bc2165_SemiBin2	SemiBin_5	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	3802813	3802813	0.000%	1	76.35	0.0	Neural Network (Specific Model)	11	0.882	3802813	310.3078202995008	3802813	0.62	3606	None	3599	3530	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.83	0.81	True	1	1	1	1	1	1	3802813	3802813	3802813	3802813	3802813	3802813	1	3802813	3802813	61.93	3802813	3802813	3802813.0	1	1	0.0
229	bc2165_SemiBin2	SemiBin_6	bacteria_odb10	3.2	3.2	0.0	1.6	95.2	124	174446	174446	0.000%	8	13.8	0.22	Neural Network (Specific Model)	11	0.892	174446	314.5606641123882	826200	0.66	783	None	781	774	8	order	0.99	0.98	0.25	0.02	0.05	0.89	0.87	True	8	8	8	8	6	4	826200	826200	826200	826200	789107	712263	8	199450	826200	66.24	174446	40331	160077.6	3	5	0.0
230	bc2165_SemiBin2	SemiBin_7	bacteria_odb10	66.9	30.6	36.3	5.6	27.5	124	108961	108961	0.000%	51	70.83	21.75	Neural Network (Specific Model)	11	0.876	108961	262.73203040173723	4120685	0.65	4605	None	4583	4461	51	kingdom	1.0	0.97	0.0	0.0	0.0	0.94	0.91	True	51	51	51	51	49	33	4120685	4120685	4120685	4120685	4085206	3491933	51	241662	4120685	64.62	108961	43017	117559.2	14	38	0.0
231	bc2165_SemiBin2	SemiBin_8	bacteria_odb10	77.4	62.1	15.3	7.3	15.3	124	82166	82166	0.000%	81	88.02	34.24	Gradient Boost (General Model)	11	0.859	82166	253.41385709867	5693824	0.64	6466	None	6388	6064	81	order	0.97	0.92	0.23	0.05	0.11	0.9	0.83	True	81	81	81	81	76	47	5693824	5693824	5693824	5693824	5587469	4550421	81	269726	5693824	63.85	82166	36204	107562.9	20	62	0.0
232	bc2165_SemiBin2	SemiBin_9	bacteria_odb10	4.0	4.0	0.0	3.2	92.8	124	82574	82574	0.000%	10	10.72	0.02	Neural Network (Specific Model)	11	0.876	82574	283.68284789644014	597970	0.64	618	None	620	574	10	family	0.92	0.85	0.16	0.05	0.1	0.88	0.74	True	10	10	10	10	8	5	597970	597970	597970	597970	558401	442984	10	108047	597970	64.43	82574	34851	75769.6	4	8	0.0
233	bc2165_lorbin	bin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4805038	4805038	0.000%	1	100.0	0.29	Neural Network (Specific Model)	11	0.88	4805038	319.972121486854	4805038	0.54	4412	None	4331	4242	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4805038	4805038	4805038	4805038	4805038	4805038	1	4805038	4805038	54.3	4805038	4805038	4805038.0	1	1	0.0
234	bc2165_lorbin	bin_1	bacteria_odb10	99.2	97.6	1.6	0.0	0.8	124	5332963	5332963	0.000%	1	100.0	0.68	Neural Network (Specific Model)	11	0.906	5332963	332.414553700268	5332963	0.6	4851	None	4832	4744	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	5332963	5332963	5332963	5332963	5332963	5332963	1	5332963	5332963	59.89	5332963	5332963	5332963.0	1	1	0.0
235	bc2165_lorbin	bin_10	bacteria_odb10	66.9	66.9	0.0	5.6	27.5	124	150409	150409	0.000%	35	83.26	0.85	Neural Network (Specific Model)	11	0.879	150409	303.0970982142857	3695493	0.67	3584	None	3561	3461	35	kingdom	1.0	0.97	0.0	0.0	0.0	0.88	0.86	True	35	35	35	35	34	27	3695493	3695493	3695493	3695493	3673288	3424948	35	347666	3695493	66.93	150409	52506	156365.9	9	26	0.0
236	bc2165_lorbin	bin_11	bacteria_odb10	58.0	55.6	2.4	12.1	29.9	124	59503	59503	0.000%	59	71.23	4.52	Neural Network (Specific Model)	11	0.895	59503	282.2990954187336	3228517	0.68	3427	None	3400	3275	59	kingdom	1.0	0.96	0.0	0.0	0.0	0.77	0.75	True	59	59	59	58	51	26	3228517	3228517	3228517	3218870	3066123	2069438	59	158188	3228517	67.64	59503	34437	71329.5	18	46	0.0
237	bc2165_lorbin	bin_12	bacteria_odb10	56.4	53.2	3.2	7.3	36.3	124	86079	86079	0.000%	102	65.07	16.26	Neural Network (Specific Model)	11	0.836	86079	301.88266489890617	6517214	0.73	6034	None	5978	5792	102	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	102	102	102	102	84	45	6517214	6517214	6517214	6517214	6139841	4695392	102	320585	6517214	73.49	86079	30551	104961.9	24	75	0.0
238	bc2165_lorbin	bin_14	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	4826345	4826345	0.000%	2	100.0	94.92	Neural Network (Specific Model)	11	0.882	4826345	321.902090711756	9564604	0.54	8753	None	8614	8442	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	2	2	2	2	2	2	9564604	9564604	9564604	9564604	9564604	9564604	2	4826345	9564604	54.41	4826345	4738259	4782707.6	1	2	0.0
